study_ID,companion_Type,score,combo,event_Type,event_Actuator,event_Receiver,time_Seconds
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,COMPANION,COMPANION_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,126
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,9,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT_KILL,COMPANION,COMPANION_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1854,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1884,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1884,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1884,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1884,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,1884,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,10,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,11,HIT_KILL,PLAYER,PLAYER_ENEMY,127
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,11,HIT,COMPANION,COMPANION_ENEMY,127
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,127
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,COMPANION,COMPANION_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,11,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT_KILL,COMPANION,COMPANION_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,128
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2004,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2040,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2040,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2076,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2136,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2136,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2220,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2220,12,HIT,COMPANION,COMPANION_ENEMY,129
2,2,2220,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,129
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,COMPANION,COMPANION_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2256,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2268,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2268,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2292,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,12,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,130
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,131
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,131
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,131
2,2,2328,0,BUFF,COMPANION,COMPANION_ENEMY,131
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,131
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,131
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,131
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,131
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,131
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,131
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,131
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,131
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,131
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,131
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,131
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,131
2,2,2328,0,HIT,PLAYER,PLAYER_ENEMY,131
2,2,2328,1,HIT_KILL,COMPANION,COMPANION_ENEMY,131
2,2,2328,1,HIT,PLAYER,PLAYER_ENEMY,131
2,2,2328,2,HIT_KILL,PLAYER,PLAYER_ENEMY,131
2,2,2328,2,HIT,COMPANION,COMPANION_ENEMY,132
2,2,2328,2,HIT,PLAYER,PLAYER_ENEMY,132
2,2,2328,2,HIT,COMPANION,COMPANION_ENEMY,132
2,2,2328,3,HIT_KILL,PLAYER,PLAYER_ENEMY,132
2,2,2331,4,HIT_KILL,COMPANION,COMPANION_ENEMY,133
2,2,2375,4,HIT,PLAYER,PLAYER_ENEMY,134
2,2,2375,4,HIT,COMPANION,COMPANION_ENEMY,134
2,2,2399,4,HIT,PLAYER,PLAYER_ENEMY,134
2,2,2399,4,HIT,COMPANION,COMPANION_ENEMY,134
2,2,2399,4,MISS,COMPANION,COMPANION_ENEMY,135
2,2,2430,0,MISS,PLAYER,PLAYER_ENEMY,135
2,2,2430,0,HIT,COMPANION,COMPANION_ENEMY,135
2,2,2430,1,HIT_KILL,PLAYER,PLAYER_ENEMY,135
2,2,2430,1,HIT,COMPANION,COMPANION_ENEMY,136
2,2,2430,2,HIT_KILL,COMPANION,COMPANION_ENEMY,136
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,136
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,136
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2430,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2440,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2442,2,MISS,PLAYER,PLAYER_ENEMY,137
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2442,2,HIT,COMPANION,COMPANION_ENEMY,137
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,137
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
2,2,2442,2,HIT,PLAYER,PLAYER_ENEMY,138
